Statement,Label
Poland tells EU its overhaul of judiciary in line with EU standards,TRUE
 Jane Sanders Smacks Down Trump’s Idiotic Suggestion That Bernie Betray The Democratic Party (VIDEO),FALSE
 MSNBC Shocks Viewers By Announcing Prime Time ‘Town Hall’ Special To Promote Donald Trump,FALSE
House approves $622 million to combat Zika virus,TRUE
U.S. tax plan roils popular bet in bond market,TRUE
Union Pacific says Arkema chemical plant fire hindering line repairs,TRUE
"For some Chinese dissidents, party congress means a paid 'vacation'",TRUE
"U.S. corporate tax cut goal in doubt, Trump dines with senators",TRUE
At least 54 killed after militants target mosque in Egypt's north Sinai: state media,TRUE
Senate's McConnell says tax bill should be revenue neutral,TRUE
 Trump’s Son Tries His Hand At Politics: Waterboarding ‘No Different’ Than Being A Frat Boy (VIDEO),FALSE
First charges filed in Russia probe led by U.S. Special Counsel: source,TRUE
Merkel wants EU to consider halting Turkish accession talks after vote,TRUE
Factbox: What progress? EU's price for Brexit breakthrough,TRUE
 Meet The Woman Running Against White Supremacist Steve King In Iowa – This Is How To Help Her Win,FALSE
"In House race in Georgia, Democrats look for new path to power",TRUE
"UK police arrest four, including soldiers, over suspected far-right terrorism",TRUE
" Mexico’s Former First Lady Rips Trump Visit, Says Mexicans ‘Repudiate’ His Hate",FALSE
Obama says he hopes Trump sends 'signals of unity' after campaign,TRUE
 WATCH: Kellyanne Conway BASHES Americans Who Oppose Trumpcare: They Are Jeering From The ‘Cheap Seats’,FALSE
Judge orders Rosneft CEO Sechin to appear as witness in bribery case,TRUE
Polish president says 'multi-speed' EU will lead to break-up of bloc,TRUE
 Desperate GOP LITERALLY Spreads Trump’s Wiretap Lies To Fleece Their Supporters,FALSE
"UK sees growing threat from Russian propaganda, cyber-attacks",TRUE
Austria's Social Democrats urge Facebook to unmask people behind smear campaign,TRUE
 Trump Gets HILARIOUSLY Mocked For Looking Over His Wife’s Shoulder While She Voted,FALSE
Algeria's ruling parties retain majority in local elections,TRUE
Health insurers quietly shape Obamacare replacement with fewer risks,TRUE
ONE BRAVE MAN Is About To Reveal The Truth About What REALLY Happened In Ferguson…Black Lives Matter and The Media Are NOT Going To Be Happy [VIDEO],FALSE
BREAKING NEWS: NFL Reporter Says Colin Kaepernick Will STAND For National Anthem If NFL Team Will Give Him A Job,FALSE
"No breakthrough in Supreme Court dispute between Obama, Republicans",TRUE
 Republicans Push Bill To Legalize Voter Intimidation To Help Trump In Pennsylvania,FALSE
U.S. journalist among 19 killed in South Sudan fighting: rebels,TRUE
"Amid state dinner glamor, a serious agenda for Obama-Trudeau talks",TRUE
" President Obama Just Revealed His New Career, And It Could Be Awesome",FALSE
Senate healthcare holdout Collins never got call from Trump,TRUE
Factbox - The four men charged in U.S. probe of Trump-Russia ties,TRUE
"Ex-British spy paid $168,000 for Trump dossier, U.S. firm discloses",TRUE
Powerful Koch brothers rebuff big donors' calls to back Trump for White House,TRUE
"Saudi Arabia intercepts Yemeni missile, second in a month",TRUE
Cuba decries U.S. expulsion of 15 diplomats,TRUE
Trump backs off praise of Russia's Putin after debate,TRUE
Obamacare mandate in U.S. Senate tax plan not bargaining chip: Mnuchin,TRUE
Trump has not offered Carson U.S. housing post: spokesman,TRUE
Russians discussed how to influence Trump via his aides: NYT,TRUE
Knifeman yelling 'Allahu Akbar' shot dead after killing two in France,TRUE
Maine governor orders partial shutdown with budget in limbo,TRUE
Israel hits Syrian site said to be linked to chemical weapons,TRUE
 That Time Donald Trump Asked Hackers To Take Obama Down For Him,FALSE
South Africa's Zuma asks court to set aside report on influence-peddling,TRUE
 Ivanka Won’t Defend Trump’s “Rigged” Election Claims In AWKWARD Pre-debate Interview (VIDEO),FALSE
 What Ted Cruz Said In Church Sounds Like Sharia Law For America (VIDEO),FALSE
Moscow: U.S. arms may spur use of force by Kiev in eastern Ukraine,TRUE
 A Racist Massacre In Milwaukee This Week Shows Where The Politics Of Hate Will Lead America,FALSE
Trump vows to end prohibition on church political activity,TRUE
"Trump's pick Gorsuch sworn in, restoring top court's conservative tilt",TRUE
China says confident in economic relations with U.S. ahead of Trump visit,TRUE
"France suggests Hariri not free, urges he play role in Lebanon",TRUE
NATO to send more troops to Afghanistan after U.S. shift,TRUE
" Bernie Sanders Gave EXCELLENT Speech On Israel, But Media Ignored It",FALSE
"Georgian policeman, three terrorism suspects killed in police operation: state security",TRUE
NEW YORK GOVERNOR Pardons 18 CONVICTED Illegals Waiting for Deportation…Cut Off Fed Funds Now!,FALSE
India files sex assault case against airline passenger for allegedly molesting Bollywood actress,TRUE
U.S. labor chief wants more drastic changes to NAFTA from Trump,TRUE
 WATCH: Trump’s Attorney Flat-Out ADMITS Trump Admin Just Too Intellectually Lazy To Study Facts,FALSE
Spain seals off more than half schools earmarked for Catalan poll,TRUE
" BREAKING: John McCain Breaks With His Best Senate Friend, Will Vote No On Graham-Cassidy Deathcare Bill (VIDEO)",FALSE
Philippine police chief defends deadly drug war of the 'Davao Boys',TRUE
Clinton calls on world to break down barriers holding back girls,TRUE
Biden says would have liked to be the U.S. president who ended cancer,TRUE
"Exclusive: Colleague names Putin's daughter, then withdraws comments",TRUE
 Megyn Kelly Unveils DAMNING Truth Bomb About Trump’s Amazingly Hypocritical Campaign Performance,FALSE
"Trump tower in Canada close to sale, future of name in question",TRUE
 HuffPo Just Dropped The Mic On Internet Polls Saying Trump Crushed Hillary In Last Night’s Debate,FALSE
Dennis Rodman talks of skiing friendship with Kim Jong Un,TRUE
Republican unity on U.S. tax overhaul shows sign of fraying,TRUE
 Trump Is Fighting Disney Over ‘Hall of Presidents’ Attraction Robot Speech,FALSE
USDA chief says farmers looking ahead to possible Cuba markets,TRUE
Factbox: Compare and contrast - Trump's tweets vs private comments to CEOs,TRUE
Indonesia parliament speaker taken into custody by anti-graft agency,TRUE
WATCH: UNCOVERED VIDEO REVEALS Dan Rather Saying Americans Are Bored With Bill Clinton Rape Story…Want To “Move On” To The Next Thing,FALSE
 Gabby Giffords Shames GOP Rep. For Using Her Shooting As An Excuse To Hide From Town Halls,FALSE
"Erdogan adviser sees recovery in Turkey ties with Germany, EU",TRUE
Trump Labor Dept. nominee questions key Obama-era rules,TRUE
CSX resumes normal train operations into parts of Georgia: statement,TRUE
House and Senate reach deal on U.S. tax legislation: Hatch,TRUE
"Trump's early moves spark alarm, resistance within the government",TRUE
" Trump RUNS SCARED From Russia Investigation, Hires ANOTHER High Profile Lawyer",FALSE
U.S. budget chief Mulvaney says CFPB staff should 'disregard' deputy director: memo,TRUE
" THIS: After The Blizzard, Only One Group Of People Showed Up To Run The Senate",FALSE
IRS identifies more cyberattacks to access tax data,TRUE
'Bad news for our enemies': EU launches defense pact,TRUE
Development aid cannot be part of defense spending: NATO's Stoltenberg,TRUE
Clinton: 'We respect the choice the people' made on Brexit,TRUE
"Trump hasn't sued a newspaper for libel in decades, records show",TRUE
Conservative editor considering lawyer for independent White House bid: Bloomberg,TRUE
Trump administration imposing new email security protocols for agencies,TRUE
Trump hopes government shutdown won't be necessary over wall funding,TRUE
 ‘Nobody Cares’: Watch Ted Cruz’s Humiliating Shun At Swanky NY GOP Fundraiser (TWEETS),FALSE
" Mike Pence Cancels ANOTHER Trump Event, Campaign Imploding (IMAGE)",FALSE
 Internet SHREDS Trump For Dog Whistling Neo-Nazis With Anti-Hillary Star Of David Post (TWEETS),FALSE
 Carson Warns GOP: Nominate Trump Or Suffer ‘Absolute Destruction’ (VIDEO),FALSE
 WATCH: George Stephanopoulos GRILLS Kellyanne Conway For Defending Trump’s Lies,FALSE
 Trump Just Told Prince Charles To Eat Sh*t For An Absolutely RIDICULOUS Reason,FALSE
CSU nominates right-winger as candidate for Bavaria state premier,TRUE
"Putin, Trump may meet next week at APEC summit",TRUE
Iraq's Abadi accepts Macron invitation to come to discuss Kurds: Elysee source,TRUE
Pakistan rejects role of 'scapegoat for U.S. failures' in Afghanistan,TRUE
Russia-hosted summit could be decisive for Syria peace: Erdogan,TRUE
Climate doubter Pruitt takes EPA reins as Trump targets regulations,TRUE
Obama picks centrist high court nominee; Republicans unmoved,TRUE
 Just In: One Dead After Trump-Loving Nazi Uses Car To Mow Down Dozens Of People,FALSE
"Factbox: Trump on Twitter (December 14) - Stock market, federal regulations",TRUE
Philippines environment minister hopeful for end to open-pit mining ban,TRUE
 WATCH: Doctor Hilariously Tears Apart Donald Trump’s Ridiculous Health Letter,FALSE
 Bigot Christians Make A HILARIOUSLY AWFUL Anti-Trans Music Video To Boycott Target (VIDEO),FALSE
Art of the spin: Trump bankers question his portrayal of financial comeback,TRUE
Mexicans' positive view of the U.S. collapses in Trump era: poll,TRUE
EU says Irish to have final say as Brexit border deadline looms,TRUE
 Report Reveals 7 Most Disgusting Things Trump Did To Women,FALSE
" CIA Intercepted Putin’s ‘Specific Instructions’ On Election Hack, And It Is DAMNING For Trump",FALSE
Zimbabwe army told region it's not a coup: African Union chair,TRUE
A COUGHING CLINTON Takes A Nasty Swipe At Matt Lauer…Bitterly Blames Men for Her Loss,FALSE
Biden says Obama won't be able to pick the 'most liberal jurist',TRUE
Activist Steyer expands agenda in bid to defeat 'dangerous' Trump,TRUE
Lawsuit against Trump model agency dismissed by U.S. judge,TRUE
Mattis says U.S. working to ensure situation around Kirkuk does not escalate,TRUE
 Congress Sends Trump A SERIOUS Warning About His Tweeting,FALSE
"Spicer resigning at White House, Scaramucci to be communications chief: Trump statement",TRUE
EU's Mogherini says all parties complying with Iran nuclear deal,TRUE
"Defense chief Mattis in Asia, will discuss North Korea crisis with allies",TRUE
 Racist Trump Supporter Is An Embarrassment To His Own Son Who Publicly Denounces Him,FALSE
"Egypt's Sisi, Israel's Netanyahu meet for first time in public",TRUE
"JOHN CONYERS’ LAWYER Threatens ‘If This Nonsense Continues, This Is Just a Harbinger of What’s to Come’ [Video]",FALSE
Top U.S. negotiator arrives in South Korea amid hopes for easing tensions,TRUE
Senate kills family-planning rule; Pence breaks tie,TRUE
Trump creates business advisory council stacked with CEOs,TRUE
"Germany's conservatives, SPD start talks Jan. 7 on another 'grand coalition'",TRUE
U.S. 'diversity visa' program in spotlight after New York attack,TRUE
" WATCH: RNC Chair Loses It During Interview, Refuses To Answer Muslim Ban Question Honestly (VIDEO)",FALSE
U.S. diplomacy with North Korea to continue until 'first bomb drops': Tillerson,TRUE
Five detained over wired explosives found in posh Paris neighborhood,TRUE
 Is A GOP Civil War Coming? RNC Chair Accidentally Spoke The Truth About 2016 Nomination Process,FALSE
Brady Campaign's ad draws ire of U.S. anti-gun violence activists,TRUE
U.S.-backed forces not planning on entering Deir al-Zor city,TRUE
"Hezbollah declares Syria victory, Russia says much of country won back",TRUE
" WATCH: Unfortunate Bug Lands In Trump’s Hair During Rally, Can’t Seem To Escape",FALSE
Trump strategy document says Russia meddles in domestic affairs worldwide,TRUE
Bad blood over Obamacare fight lingers as Congress returns,TRUE
BREAKING NEWS: First Charges Filed In Special Counsel Mueller’s Russia Probe…As Pressure Mounts For Mueller To Resign,FALSE
Demoralized and divided: inside Catalonia's police force,TRUE
Cubans fret over life after Castro with Trump next door,TRUE
 WATCH: Bill Maher Doesn’t Hold Back Defending Bernie Sanders On Foreign Policy,FALSE
 Debbie Wasserman Schultz Booed Off Stage At Philly Breakfast,FALSE
Brazil's Congress blocks corruption charges against President Temer,TRUE
"China, Russia to hold simulated anti-missile drill",TRUE
"The Big Squeeze: This election year, it’s all about the money",TRUE
Factbox: Lawmakers want to see Comey memo on Trump meeting,TRUE
Afghan Air Force receives first Black Hawk helicopters,TRUE
 A Study On How Often Donald Trump Lies–Complete With Proof (VIDEO),FALSE
NAFTA negotiation round extended by two days: Mexico sources,TRUE
"Venezuela's unrest, food scarcity take psychological toll on children",TRUE
 During Russia Meeting Trump Explicitly Bragged He Fired Comey To Kill ‘Pressure’ Of Investigation,FALSE
GOWDY ON FIRE! Rips Into Deputy AG Rosenstein: “What in the HELL is going on at the DOJ and FBI?” [Video],FALSE
Obama claims victory after drop in U.S. jobless rate,TRUE
Trump pledges reforms at Veterans Administration if elected,TRUE
Peru's Kuczynski acknowledges having advised Odebrecht project,TRUE
Liberia electoral commission says fraud claims lack evidence,TRUE
 WATCH: Louisiana Governor Slams Giuliani For Criticizing His Response To Trump Visit,FALSE
Germany's coalition-seeking Greens and liberals find common ground on tax,TRUE
 Trump Supporter Threatens Montel Williams So He Publicly Humiliates Her Into Oblivion,FALSE
"UK government averts Brexit rebellion, giving ground on EU rights plan",TRUE
"Philippine ferry capsizes with 251 on board, four dead",TRUE
Trump national security aide Flynn resigns over Russian contacts,TRUE
 Beyonce’s Super Bowl Performance Had An Important Hidden Message You Need To Hear (VIDEO),FALSE
Kenya chief justice says police 'enhanced' security after shooting,TRUE
Federal judge blocks Florida law to end abortion clinic funding,TRUE
 Right-Wing Terrorist Planned To Overthrow West Virginia Government With Violent Coup,FALSE
